"";"uf";"codUf";"codIbge";"nomeMun"
"4193";"RS";"43";"4308078";"FAZENDA VILANOVA"
"4194";"RS";"43";"4308102";"FELIZ"
"4195";"RS";"43";"4308201";"FLORES DA CUNHA"
"4196";"RS";"43";"4308250";"FLORIANO PEIXOTO"
"4197";"RS";"43";"4308300";"FONTOURA XAVIER"
"4198";"RS";"43";"4308409";"FORMIGUEIRO"
"4199";"RS";"43";"4308433";"FORQUETINHA"
"4200";"RS";"43";"4308458";"FORTALEZA DOS VALOS"
"4201";"RS";"43";"4308508";"FREDERICO WESTPHALEN"
"4202";"RS";"43";"4308607";"GARIBALDI"
"4203";"RS";"43";"4308656";"GARRUCHOS"
"4204";"RS";"43";"4308706";"GAURAMA"
"4205";"RS";"43";"4308805";"GENERAL CAMARA"
"4206";"RS";"43";"4308854";"GENTIL"
"4207";"RS";"43";"4308904";"GETULIO VARGAS"
"4208";"RS";"43";"4309001";"GIRUA"
"4209";"RS";"43";"4309050";"GLORINHA"
"4210";"RS";"43";"4309100";"GRAMADO"
"4211";"RS";"43";"4309126";"GRAMADO DOS LOUREIROS"
"4212";"RS";"43";"4309159";"GRAMADO XAVIER"
"4213";"RS";"43";"4309209";"GRAVATAI"
"4214";"RS";"43";"4309258";"GUABIJU"
"4215";"RS";"43";"4309308";"GUAIBA"
"4216";"RS";"43";"4309407";"GUAPORE"
"4217";"RS";"43";"4309506";"GUARANI DAS MISSOES"
"4218";"RS";"43";"4309555";"HARMONIA"
"4219";"RS";"43";"4307104";"HERVAL"
"4220";"RS";"43";"4309571";"HERVEIRAS"
"4221";"RS";"43";"4309605";"HORIZONTINA"
"4222";"RS";"43";"4309654";"HULHA NEGRA"
"4223";"RS";"43";"4309704";"HUMAITA"
"4224";"RS";"43";"4309753";"IBARAMA"
"4225";"RS";"43";"4309803";"IBIACA"
"4226";"RS";"43";"4309902";"IBIRAIARAS"
"4227";"RS";"43";"4309951";"IBIRAPUITA"
"4228";"RS";"43";"4310009";"IBIRUBA"
"4229";"RS";"43";"4310108";"IGREJINHA"
"4230";"RS";"43";"4310207";"IJUI"
"4231";"RS";"43";"4310306";"ILOPOLIS"
"4232";"RS";"43";"4310330";"IMBE"
"4233";"RS";"43";"4310363";"IMIGRANTE"
"4234";"RS";"43";"4310405";"INDEPENDENCIA"
"4235";"RS";"43";"4310413";"INHACORA"
"4236";"RS";"43";"4310439";"IPE"
"4237";"RS";"43";"4310462";"IPIRANGA DO SUL"
"4238";"RS";"43";"4310504";"IRAI"
"4239";"RS";"43";"4310538";"ITAARA"
"4240";"RS";"43";"4310553";"ITACURUBI"
"4241";"RS";"43";"4310579";"ITAPUCA"
"4242";"RS";"43";"4310603";"ITAQUI"
"4243";"RS";"43";"4310652";"ITATI"
"4244";"RS";"43";"4310702";"ITATIBA DO SUL"
"4245";"RS";"43";"4310751";"IVORA"
"4246";"RS";"43";"4310801";"IVOTI"
"4247";"RS";"43";"4310850";"JABOTICABA"
"4248";"RS";"43";"4310876";"JACUIZINHO"
"4249";"RS";"43";"4310900";"JACUTINGA"
"4250";"RS";"43";"4311007";"JAGUARAO"
"4251";"RS";"43";"4311106";"JAGUARI"
"4252";"RS";"43";"4311122";"JAQUIRANA"
"4253";"RS";"43";"4311130";"JARI"
"4254";"RS";"43";"4311155";"JOIA"
"4255";"RS";"43";"4311205";"JULIO DE CASTILHOS"
"4256";"RS";"43";"4311239";"LAGOA BONITA DO SUL"
"4257";"RS";"43";"4311270";"LAGOA DOS TRES CANTOS"
"4258";"RS";"43";"4311304";"LAGOA VERMELHA"
"4259";"RS";"43";"4311254";"LAGOAO"
"4260";"RS";"43";"4311403";"LAJEADO"
"4261";"RS";"43";"4311429";"LAJEADO DO BUGRE"
"4262";"RS";"43";"4311502";"LAVRAS DO SUL"
"4263";"RS";"43";"4311601";"LIBERATO SALZANO"
"4264";"RS";"43";"4311627";"LINDOLFO COLLOR"
"4265";"RS";"43";"4311643";"LINHA NOVA"
"4266";"RS";"43";"4311718";"MACAMBARA"
"4267";"RS";"43";"4311700";"MACHADINHO"
"4268";"RS";"43";"4311734";"MAMPITUBA"
"4269";"RS";"43";"4311759";"MANOEL VIANA"
"4270";"RS";"43";"4311775";"MAQUINE"
"4271";"RS";"43";"4311791";"MARATA"
"4272";"RS";"43";"4311809";"MARAU"
"4273";"RS";"43";"4311908";"MARCELINO RAMOS"
"4274";"RS";"43";"4311981";"MARIANA PIMENTEL"
"4275";"RS";"43";"4312005";"MARIANO MORO"
"4276";"RS";"43";"4312054";"MARQUES DE SOUZA"
"4277";"RS";"43";"4312104";"MATA"
"4278";"RS";"43";"4312138";"MATO CASTELHANO"
"4279";"RS";"43";"4312153";"MATO LEITAO"
"4280";"RS";"43";"4312179";"MATO QUEIMADO"
"4281";"RS";"43";"4312203";"MAXIMILIANO DE ALMEIDA"
"4282";"RS";"43";"4312252";"MINAS DO LEAO"
"4283";"RS";"43";"4312302";"MIRAGUAI"
"4284";"RS";"43";"4312351";"MONTAURI"
"4285";"RS";"43";"4312377";"MONTE ALEGRE DOS CAMPOS"
"4286";"RS";"43";"4312385";"MONTE BELO DO SUL"
"4287";"RS";"43";"4312401";"MONTENEGRO"
"4288";"RS";"43";"4312427";"MORMACO"
"4289";"RS";"43";"4312443";"MORRINHOS DO SUL"
"4290";"RS";"43";"4312450";"MORRO REDONDO"
"4291";"RS";"43";"4312476";"MORRO REUTER"
"4292";"RS";"43";"4312500";"MOSTARDAS"
"4293";"RS";"43";"4312609";"MUCUM"
"4294";"RS";"43";"4312617";"MUITOS CAPOES"
"4295";"RS";"43";"4312625";"MULITERNO"
"4296";"RS";"43";"4312658";"NAO-ME-TOQUE"
"4297";"RS";"43";"4312674";"NICOLAU VERGUEIRO"
"4298";"RS";"43";"4312708";"NONOAI"
"4299";"RS";"43";"4312757";"NOVA ALVORADA"
"4300";"RS";"43";"4312807";"NOVA ARACA"
"4301";"RS";"43";"4312906";"NOVA BASSANO"
"4302";"RS";"43";"4312955";"NOVA BOA VISTA"
"4303";"RS";"43";"4313003";"NOVA BRESCIA"
"4304";"RS";"43";"4313011";"NOVA CANDELARIA"
"4305";"RS";"43";"4313037";"NOVA ESPERANCA DO SUL"
"4306";"RS";"43";"4313060";"NOVA HARTZ"
"4307";"RS";"43";"4313086";"NOVA PADUA"
"4308";"RS";"43";"4313102";"NOVA PALMA"
"4309";"RS";"43";"4313201";"NOVA PETROPOLIS"
"4310";"RS";"43";"4313300";"NOVA PRATA"
"4311";"RS";"43";"4313334";"NOVA RAMADA"
"4312";"RS";"43";"4313359";"NOVA ROMA DO SUL"
"4313";"RS";"43";"4313375";"NOVA SANTA RITA"
"4314";"RS";"43";"4313490";"NOVO BARREIRO"
"4315";"RS";"43";"4313391";"NOVO CABRAIS"
"4316";"RS";"43";"4313409";"NOVO HAMBURGO"
"4317";"RS";"43";"4313425";"NOVO MACHADO"
"4318";"RS";"43";"4313441";"NOVO TIRADENTES"
"4319";"RS";"43";"4313466";"NOVO XINGU"
"4320";"RS";"43";"4313508";"OSORIO"
"4321";"RS";"43";"4313607";"PAIM FILHO"
"4322";"RS";"43";"4313656";"PALMARES DO SUL"
"4323";"RS";"43";"4313706";"PALMEIRA DAS MISSOES"
"4324";"RS";"43";"4313805";"PALMITINHO"
"4325";"RS";"43";"4313904";"PANAMBI"
"4326";"RS";"43";"4313953";"PANTANO GRANDE"
"4327";"RS";"43";"4314001";"PARAI"
"4328";"RS";"43";"4314027";"PARAISO DO SUL"
"4329";"RS";"43";"4314035";"PARECI NOVO"
"4330";"RS";"43";"4314050";"PAROBE"
"4331";"RS";"43";"4314068";"PASSA SETE"
"4332";"RS";"43";"4314076";"PASSO DO SOBRADO"
"4333";"RS";"43";"4314100";"PASSO FUNDO"
"4334";"RS";"43";"4314134";"PAULO BENTO"
"4335";"RS";"43";"4314159";"PAVERAMA"
"4336";"RS";"43";"4314175";"PEDRAS ALTAS"
"4337";"RS";"43";"4314209";"PEDRO OSORIO"
"4338";"RS";"43";"4314308";"PEJUCARA"
"4339";"RS";"43";"4314407";"PELOTAS"
"4340";"RS";"43";"4314423";"PICADA CAFE"
"4341";"RS";"43";"4314456";"PINHAL"
"4342";"RS";"43";"4314464";"PINHAL DA SERRA"
"4343";"RS";"43";"4314472";"PINHAL GRANDE"
"4344";"RS";"43";"4314498";"PINHEIRINHO DO VALE"
"4345";"RS";"43";"4314506";"PINHEIRO MACHADO"
"4346";"RS";"43";"4314548";"PINTO BANDEIRA"
"4347";"RS";"43";"4314555";"PIRAPO"
"4348";"RS";"43";"4314605";"PIRATINI"
"4349";"RS";"43";"4314704";"PLANALTO"
"4350";"RS";"43";"4314753";"POCO DAS ANTAS"
"4351";"RS";"43";"4314779";"PONTAO"
"4352";"RS";"43";"4314787";"PONTE PRETA"
"4353";"RS";"43";"4314803";"PORTAO"
"4354";"RS";"43";"4314902";"PORTO ALEGRE"
"4355";"RS";"43";"4315008";"PORTO LUCENA"
"4356";"RS";"43";"4315057";"PORTO MAUA"
"4357";"RS";"43";"4315073";"PORTO VERA CRUZ"
"4358";"RS";"43";"4315107";"PORTO XAVIER"
"4359";"RS";"43";"4315131";"POUSO NOVO"
"4360";"RS";"43";"4315149";"PRESIDENTE LUCENA"
"4361";"RS";"43";"4315156";"PROGRESSO"
"4362";"RS";"43";"4315172";"PROTASIO ALVES"
"4363";"RS";"43";"4315206";"PUTINGA"
"4364";"RS";"43";"4315305";"QUARAI"
"4365";"RS";"43";"4315313";"QUATRO IRMAOS"
"4366";"RS";"43";"4315321";"QUEVEDOS"
"4367";"RS";"43";"4315354";"QUINZE DE NOVEMBRO"
"4368";"RS";"43";"4315404";"REDENTORA"
"4369";"RS";"43";"4315453";"RELVADO"
"4370";"RS";"43";"4315503";"RESTINGA SECA"
"4371";"RS";"43";"4315552";"RIO DOS INDIOS"
"4372";"RS";"43";"4315602";"RIO GRANDE"
"4373";"RS";"43";"4315701";"RIO PARDO"
"4374";"RS";"43";"4315750";"RIOZINHO"
"4375";"RS";"43";"4315800";"ROCA SALES"
"4376";"RS";"43";"4315909";"RODEIO BONITO"
"4377";"RS";"43";"4315958";"ROLADOR"
"4378";"RS";"43";"4316006";"ROLANTE"
"4379";"RS";"43";"4316105";"RONDA ALTA"
"4380";"RS";"43";"4316204";"RONDINHA"
"4381";"RS";"43";"4316303";"ROQUE GONZALES"
"4382";"RS";"43";"4316402";"ROSARIO DO SUL"
"4383";"RS";"43";"4316428";"SAGRADA FAMILIA"
"4384";"RS";"43";"4316436";"SALDANHA MARINHO"
"4385";"RS";"43";"4316451";"SALTO DO JACUI"
"4386";"RS";"43";"4316477";"SALVADOR DAS MISSOES"
"4387";"RS";"43";"4316501";"SALVADOR DO SUL"
"4388";"RS";"43";"4316600";"SANANDUVA"
"4389";"RS";"43";"4317103";"SANT  ANA DO LIVRAMENTO"
"4390";"RS";"43";"4317103";"SANT ANA DO LIVRAMENTO"
"4391";"RS";"43";"4317103";"SANT' ANA DO LIVRAMENTO"
"4392";"RS";"43";"4317103";"SANT'ANA DO LIVRAMENTO"
"4393";"RS";"43";"4316709";"SANTA BARBARA DO SUL"
"4394";"RS";"43";"4316733";"SANTA CECILIA DO SUL"
"4395";"RS";"43";"4316758";"SANTA CLARA DO SUL"
"4396";"RS";"43";"4316808";"SANTA CRUZ DO SUL"
"4397";"RS";"43";"4316972";"SANTA MARGARIDA DO SUL"
"4398";"RS";"43";"4316907";"SANTA MARIA"
"4399";"RS";"43";"4316956";"SANTA MARIA DO HERVAL"
"4400";"RS";"43";"4317202";"SANTA ROSA"
"4401";"RS";"43";"4317251";"SANTA TEREZA"
"4402";"RS";"43";"4317301";"SANTA VITORIA DO PALMAR"
"4403";"RS";"43";"4317004";"SANTANA DA BOA VISTA"
"4404";"RS";"43";"4317103";"SANTANA DO LIVRAMENTO"
"4405";"RS";"43";"4317400";"SANTIAGO"
"4406";"RS";"43";"4317509";"SANTO ANGELO"
"4407";"RS";"43";"4317608";"SANTO ANTONIO DA PATRULHA"
"4408";"RS";"43";"4317707";"SANTO ANTONIO DAS MISSOES"
"4409";"RS";"43";"4317558";"SANTO ANTONIO DO PALMA"
"4410";"RS";"43";"4317756";"SANTO ANTONIO DO PLANALTO"
"4411";"RS";"43";"4317806";"SANTO AUGUSTO"
"4412";"RS";"43";"4317905";"SANTO CRISTO"
"4413";"RS";"43";"4317954";"SANTO EXPEDITO DO SUL"
"4414";"RS";"43";"4318002";"SAO BORJA"
"4415";"RS";"43";"4318051";"SAO DOMINGOS DO SUL"
"4416";"RS";"43";"4318101";"SAO FRANCISCO DE ASSIS"
"4417";"RS";"43";"4318200";"SAO FRANCISCO DE PAULA"
"4418";"RS";"43";"4318309";"SAO GABRIEL"
"4419";"RS";"43";"4318408";"SAO JERONIMO"
"4420";"RS";"43";"4318424";"SAO JOAO DA URTIGA"
"4421";"RS";"43";"4318432";"SAO JOAO DO POLESINE"
"4422";"RS";"43";"4318440";"SAO JORGE"
"4423";"RS";"43";"4318457";"SAO JOSE DAS MISSOES"
"4424";"RS";"43";"4318465";"SAO JOSE DO HERVAL"
"4425";"RS";"43";"4318481";"SAO JOSE DO HORTENCIO"
"4426";"RS";"43";"4318499";"SAO JOSE DO INHACORA"
"4427";"RS";"43";"4318507";"SAO JOSE DO NORTE"
"4428";"RS";"43";"4318606";"SAO JOSE DO OURO"
"4429";"RS";"43";"4318614";"SAO JOSE DO SUL"
"4430";"RS";"43";"4318622";"SAO JOSE DOS AUSENTES"
"4431";"RS";"43";"4318705";"SAO LEOPOLDO"
"4432";"RS";"43";"4318804";"SAO LOURENCO DO SUL"
"4433";"RS";"43";"4318903";"SAO LUIZ GONZAGA"
"4434";"RS";"43";"4319000";"SAO MARCOS"
"4435";"RS";"43";"4319109";"SAO MARTINHO"
"4436";"RS";"43";"4319125";"SAO MARTINHO DA SERRA"
"4437";"RS";"43";"4319158";"SAO MIGUEL DAS MISSOES"
"4438";"RS";"43";"4319208";"SAO NICOLAU"
"4439";"RS";"43";"4319307";"SAO PAULO DAS MISSOES"
"4440";"RS";"43";"4319356";"SAO PEDRO DA SERRA"
"4441";"RS";"43";"4319364";"SAO PEDRO DAS MISSOES"
"4442";"RS";"43";"4319372";"SAO PEDRO DO BUTIA"
"4443";"RS";"43";"4319406";"SAO PEDRO DO SUL"
"4444";"RS";"43";"4319505";"SAO SEBASTIAO DO CAI"
"4445";"RS";"43";"4319604";"SAO SEPE"
"4446";"RS";"43";"4319703";"SAO VALENTIM"
"4447";"RS";"43";"4319711";"SAO VALENTIM DO SUL"
"4448";"RS";"43";"4319737";"SAO VALERIO DO SUL"
"4449";"RS";"43";"4319752";"SAO VENDELINO"
"4450";"RS";"43";"4319802";"SAO VICENTE DO SUL"
"4451";"RS";"43";"4319901";"SAPIRANGA"
"4452";"RS";"43";"4320008";"SAPUCAIA DO SUL"
"4453";"RS";"43";"4320107";"SARANDI"
"4454";"RS";"43";"4320206";"SEBERI"
"4455";"RS";"43";"4320230";"SEDE NOVA"
"4456";"RS";"43";"4320263";"SEGREDO"
"4457";"RS";"43";"4320305";"SELBACH"
"4458";"RS";"43";"4320321";"SENADOR SALGADO FILHO"
"4459";"RS";"43";"4320354";"SENTINELA DO SUL"
"4460";"RS";"43";"4320404";"SERAFINA CORREA"
"4461";"RS";"43";"4320453";"SERIO"
"4462";"RS";"43";"4320503";"SERTAO"
"4463";"RS";"43";"4320552";"SERTAO SANTANA"
"4464";"RS";"43";"4320578";"SETE DE SETEMBRO"
"4465";"RS";"43";"4320602";"SEVERIANO DE ALMEIDA"
"4466";"RS";"43";"4320651";"SILVEIRA MARTINS"
"4467";"RS";"43";"4320677";"SINIMBU"
"4468";"RS";"43";"4320701";"SOBRADINHO"
"4469";"RS";"43";"4320800";"SOLEDADE"
"4470";"RS";"43";"4320859";"TABAI"
"4471";"RS";"43";"4320909";"TAPEJARA"
"4472";"RS";"43";"4321006";"TAPERA"
"4473";"RS";"43";"4321105";"TAPES"
"4474";"RS";"43";"4321204";"TAQUARA"
"4475";"RS";"43";"4321303";"TAQUARI"
"4476";"RS";"43";"4321329";"TAQUARUCU DO SUL"
"4477";"RS";"43";"4321352";"TAVARES"
"4478";"RS";"43";"4321402";"TENENTE PORTELA"
"4479";"RS";"43";"4321436";"TERRA DE AREIA"
"4480";"RS";"43";"4321451";"TEUTONIA"
"4481";"RS";"43";"4321469";"TIO HUGO"
"4482";"RS";"43";"4321477";"TIRADENTES DO SUL"
"4483";"RS";"43";"4321493";"TOROPI"
"4484";"RS";"43";"4321501";"TORRES"
"4485";"RS";"43";"4321600";"TRAMANDAI"
"4486";"RS";"43";"4321626";"TRAVESSEIRO"
"4487";"RS";"43";"4321634";"TRES ARROIOS"
"4488";"RS";"43";"4321667";"TRES CACHOEIRAS"
"4489";"RS";"43";"4321709";"TRES COROAS"
"4490";"RS";"43";"4321808";"TRES DE MAIO"
"4491";"RS";"43";"4321832";"TRES FORQUILHAS"
"4492";"RS";"43";"4321857";"TRES PALMEIRAS"
"4493";"RS";"43";"4321907";"TRES PASSOS"
"4494";"RS";"43";"4321956";"TRINDADE DO SUL"
"4495";"RS";"43";"4322004";"TRIUNFO"
"4496";"RS";"43";"4322103";"TUCUNDUVA"
"4497";"RS";"43";"4322152";"TUNAS"
"4498";"RS";"43";"4322186";"TUPANCI DO SUL"
"4499";"RS";"43";"4322202";"TUPANCIRETA"
"4500";"RS";"43";"4322251";"TUPANDI"
"4501";"RS";"43";"4322301";"TUPARENDI"
"4502";"RS";"43";"4322327";"TURUCU"
"4503";"RS";"43";"4322343";"UBIRETAMA"
"4504";"RS";"43";"4322350";"UNIAO DA SERRA"
"4505";"RS";"43";"4322376";"UNISTALDA"
"4506";"RS";"43";"4322400";"URUGUAIANA"
"4507";"RS";"43";"4322509";"VACARIA"
"4508";"RS";"43";"4322533";"VALE DO SOL"
"4509";"RS";"43";"4322541";"VALE REAL"
"4510";"RS";"43";"4322525";"VALE VERDE"
"4511";"RS";"43";"4322558";"VANINI"
"4512";"RS";"43";"4322608";"VENANCIO AIRES"
"4513";"RS";"43";"4322707";"VERA CRUZ"
"4514";"RS";"43";"4322806";"VERANOPOLIS"
"4515";"RS";"43";"4322855";"VESPASIANO CORREA"
"4516";"RS";"43";"4322905";"VIADUTOS"
"4517";"RS";"43";"4323002";"VIAMAO"
"4518";"RS";"43";"4323101";"VICENTE DUTRA"
"4519";"RS";"43";"4323200";"VICTOR GRAEFF"
"4520";"RS";"43";"4323309";"VILA FLORES"
"4521";"RS";"43";"4323358";"VILA LANGARO"
"4522";"RS";"43";"4323408";"VILA MARIA"
"4523";"RS";"43";"4323457";"VILA NOVA DO SUL"
"4524";"RS";"43";"4323507";"VISTA ALEGRE"
"4525";"RS";"43";"4323606";"VISTA ALEGRE DO PRATA"
"4526";"RS";"43";"4323705";"VISTA GAUCHA"
"4527";"RS";"43";"4323754";"VITORIA DAS MISSOES"
"4528";"RS";"43";"4323770";"WESTFALIA"
"4529";"RS";"43";"4323804";"XANGRI-LA"
"4530";"SC";"42";"4200051";"ABDON BATISTA"
"4531";"SC";"42";"4200101";"ABELARDO LUZ"
"4532";"SC";"42";"4200200";"AGROLANDIA"
"4533";"SC";"42";"4200309";"AGRONOMICA"
"4534";"SC";"42";"4200408";"AGUA DOCE"
"4535";"SC";"42";"4200507";"AGUAS DE CHAPECO"
"4536";"SC";"42";"4200556";"AGUAS FRIAS"
"4537";"SC";"42";"4200606";"AGUAS MORNAS"
"4538";"SC";"42";"4200705";"ALFREDO WAGNER"
"4539";"SC";"42";"4200754";"ALTO BELA VISTA"
"4540";"SC";"42";"4200804";"ANCHIETA"
"4541";"SC";"42";"4200903";"ANGELINA"
"4542";"SC";"42";"4201000";"ANITA GARIBALDI"
"4543";"SC";"42";"4201109";"ANITAPOLIS"
"4544";"SC";"42";"4201208";"ANTONIO CARLOS"
"4545";"SC";"42";"4201257";"APIUNA"
"4546";"SC";"42";"4201273";"ARABUTA"
"4547";"SC";"42";"4201307";"ARAQUARI"
"4548";"SC";"42";"4201406";"ARARANGUA"
"4549";"SC";"42";"4201505";"ARMAZEM"
"4550";"SC";"42";"4201604";"ARROIO TRINTA"
"4551";"SC";"42";"4201653";"ARVOREDO"
"4552";"SC";"42";"4201703";"ASCURRA"
"4553";"SC";"42";"4201802";"ATALANTA"
"4554";"SC";"42";"4201901";"AURORA"
"4555";"SC";"42";"4201950";"BALNEARIO ARROIO DO SILVA"
"4556";"SC";"42";"4202057";"BALNEARIO BARRA DO SUL"
"4557";"SC";"42";"4202008";"BALNEARIO CAMBORIU"
"4558";"SC";"42";"4202073";"BALNEARIO GAIVOTA"
"4559";"SC";"42";"4212809";"BALNEARIO PICARRAS"
"4560";"SC";"42";"4220000";"BALNEARIO RINCAO"
"4561";"SC";"42";"4202081";"BANDEIRANTE"
"4562";"SC";"42";"4202099";"BARRA BONITA"
"4563";"SC";"42";"4202107";"BARRA VELHA"
"4564";"SC";"42";"4202131";"BELA VISTA DO TOLDO"
"4565";"SC";"42";"4202156";"BELMONTE"
"4566";"SC";"42";"4202206";"BENEDITO NOVO"
"4567";"SC";"42";"4202305";"BIGUACU"
"4568";"SC";"42";"4202404";"BLUMENAU"
"4569";"SC";"42";"4202438";"BOCAINA DO SUL"
"4570";"SC";"42";"4202503";"BOM JARDIM DA SERRA"
"4571";"SC";"42";"4202537";"BOM JESUS"
"4572";"SC";"42";"4202578";"BOM JESUS DO OESTE"
"4573";"SC";"42";"4202602";"BOM RETIRO"
"4574";"SC";"42";"4202453";"BOMBINHAS"
"4575";"SC";"42";"4202701";"BOTUVERA"
"4576";"SC";"42";"4202800";"BRACO DO NORTE"
"4577";"SC";"42";"4202859";"BRACO DO TROMBUDO"
"4578";"SC";"42";"4202875";"BRUNOPOLIS"
"4579";"SC";"42";"4202909";"BRUSQUE"
"4580";"SC";"42";"4203006";"CACADOR"
"4581";"SC";"42";"4203105";"CAIBI"
"4582";"SC";"42";"4203154";"CALMON"
"4583";"SC";"42";"4203204";"CAMBORIU"
"4584";"SC";"42";"4203303";"CAMPO ALEGRE"
"4585";"SC";"42";"4203402";"CAMPO BELO DO SUL"
"4586";"SC";"42";"4203501";"CAMPO ERE"
"4587";"SC";"42";"4203600";"CAMPOS NOVOS"
"4588";"SC";"42";"4203709";"CANELINHA"
"4589";"SC";"42";"4203808";"CANOINHAS"
"4590";"SC";"42";"4203253";"CAPAO ALTO"
"4591";"SC";"42";"4203907";"CAPINZAL"
"4592";"SC";"42";"4203956";"CAPIVARI DE BAIXO"
"4593";"SC";"42";"4204004";"CATANDUVAS"
"4594";"SC";"42";"4204103";"CAXAMBU DO SUL"
"4595";"SC";"42";"4204152";"CELSO RAMOS"
"4596";"SC";"42";"4204178";"CERRO NEGRO"
"4597";"SC";"42";"4204194";"CHAPADAO DO LAGEADO"
"4598";"SC";"42";"4204202";"CHAPECO"
"4599";"SC";"42";"4204251";"COCAL DO SUL"
"4600";"SC";"42";"4204301";"CONCORDIA"
"4601";"SC";"42";"4204350";"CORDILHEIRA ALTA"
"4602";"SC";"42";"4204400";"CORONEL FREITAS"
"4603";"SC";"42";"4204459";"CORONEL MARTINS"
"4604";"SC";"42";"4204558";"CORREIA PINTO"
"4605";"SC";"42";"4204509";"CORUPA"
"4606";"SC";"42";"4204608";"CRICIUMA"
"4607";"SC";"42";"4204707";"CUNHA PORA"
"4608";"SC";"42";"4204756";"CUNHATAI"
"4609";"SC";"42";"4204806";"CURITIBANOS"
"4610";"SC";"42";"4204905";"DESCANSO"
"4611";"SC";"42";"4205001";"DIONISIO CERQUEIRA"
"4612";"SC";"42";"4205100";"DONA EMMA"
"4613";"SC";"42";"4205159";"DOUTOR PEDRINHO"
"4614";"SC";"42";"4205175";"ENTRE RIOS"
"4615";"SC";"42";"4205191";"ERMO"
"4616";"SC";"42";"4205209";"ERVAL VELHO"
"4617";"SC";"42";"4205308";"FAXINAL DOS GUEDES"
"4618";"SC";"42";"4205357";"FLOR DO SERTAO"
"4619";"SC";"42";"4205407";"FLORIANOPOLIS"
"4620";"SC";"42";"4205431";"FORMOSA DO SUL"
"4621";"SC";"42";"4205456";"FORQUILHINHA"
"4622";"SC";"42";"4205506";"FRAIBURGO"
"4623";"SC";"42";"4205555";"FREI ROGERIO"
"4624";"SC";"42";"4205605";"GALVAO"
"4625";"SC";"42";"4205704";"GAROPABA"
"4626";"SC";"42";"4205803";"GARUVA"
"4627";"SC";"42";"4205902";"GASPAR"
"4628";"SC";"42";"4206009";"GOVERNADOR CELSO RAMOS"
"4629";"SC";"42";"4206108";"GRAO PARA"
"4630";"SC";"42";"4206207";"GRAVATAL"
"4631";"SC";"42";"4206306";"GUABIRUBA"
"4632";"SC";"42";"4206405";"GUARACIABA"
"4633";"SC";"42";"4206504";"GUARAMIRIM"
"4634";"SC";"42";"4206603";"GUARUJA DO SUL"
"4635";"SC";"42";"4206652";"GUATAMBU"
"4636";"SC";"42";"4206702";"HERVAL D OESTE"
"4637";"SC";"42";"4206702";"HERVAL D'OESTE"
"4638";"SC";"42";"4206702";"HERVAL DOESTE"
"4639";"SC";"42";"4206751";"IBIAM"
"4640";"SC";"42";"4206801";"IBICARE"
"4641";"SC";"42";"4206900";"IBIRAMA"
"4642";"SC";"42";"4207007";"ICARA"
"4643";"SC";"42";"4207106";"ILHOTA"
"4644";"SC";"42";"4207205";"IMARUI"
"4645";"SC";"42";"4207304";"IMBITUBA"
"4646";"SC";"42";"4207403";"IMBUIA"
"4647";"SC";"42";"4207502";"INDAIAL"
"4648";"SC";"42";"4207577";"IOMERE"
"4649";"SC";"42";"4207601";"IPIRA"
"4650";"SC";"42";"4207650";"IPORA DO OESTE"
"4651";"SC";"42";"4207684";"IPUACU"
"4652";"SC";"42";"4207700";"IPUMIRIM"
"4653";"SC";"42";"4207759";"IRACEMINHA"
"4654";"SC";"42";"4207809";"IRANI"
"4655";"SC";"42";"4207858";"IRATI"
"4656";"SC";"42";"4207908";"IRINEOPOLIS"
"4657";"SC";"42";"4208005";"ITA"
"4658";"SC";"42";"4208104";"ITAIOPOLIS"
"4659";"SC";"42";"4208203";"ITAJAI"
"4660";"SC";"42";"4208302";"ITAPEMA"
"4661";"SC";"42";"4208401";"ITAPIRANGA"
"4662";"SC";"42";"4208450";"ITAPOA"
"4663";"SC";"42";"4208500";"ITUPORANGA"
"4664";"SC";"42";"4208609";"JABORA"
"4665";"SC";"42";"4208708";"JACINTO MACHADO"
"4666";"SC";"42";"4208807";"JAGUARUNA"
"4667";"SC";"42";"4208906";"JARAGUA DO SUL"
"4668";"SC";"42";"4208955";"JARDINOPOLIS"
"4669";"SC";"42";"4209003";"JOACABA"
"4670";"SC";"42";"4209102";"JOINVILLE"
"4671";"SC";"42";"4209151";"JOSE BOITEUX"
"4672";"SC";"42";"4209177";"JUPIA"
"4673";"SC";"42";"4209201";"LACERDOPOLIS"
"4674";"SC";"42";"4209300";"LAGES"
"4675";"SC";"42";"4209409";"LAGUNA"
"4676";"SC";"42";"4209458";"LAJEADO GRANDE"
"4677";"SC";"42";"4209508";"LAURENTINO"
"4678";"SC";"42";"4209607";"LAURO MULLER"
"4679";"SC";"42";"4209706";"LEBON REGIS"
"4680";"SC";"42";"4209805";"LEOBERTO LEAL"
"4681";"SC";"42";"4209854";"LINDOIA DO SUL"
"4682";"SC";"42";"4209904";"LONTRAS"
"4683";"SC";"42";"4210001";"LUIZ ALVES"
"4684";"SC";"42";"4210035";"LUZERNA"
"4685";"SC";"42";"4210050";"MACIEIRA"
"4686";"SC";"42";"4210100";"MAFRA"
"4687";"SC";"42";"4210209";"MAJOR GERCINO"
"4688";"SC";"42";"4210308";"MAJOR VIEIRA"
"4689";"SC";"42";"4210407";"MARACAJA"
